order_id,product_id,date,quantity,price_order,base_price_order,total_amount,region,customer_id,discount_pct,payment_method,shipping_status,channel,is_weekend,month,anomaly_flag,anomaly_reason,promotion_flag,order_date,product_name,product_description,category,brand,base_price_product,price_product,margin_pct,launch_date,popularity_score,return_policy,faq_question,faq_answer,review,age,gender,location,region_customer,segment,purchase_frequency,signup_days,discount_sensitivity,preferred_channel,price,base_price,customer_region,order_region,order_day,order_month,order_weekday,year,month_period
O00493,P015,2025-04-30,2,1406.35,1560.0,2812.7,South,C0322,10,Debit Card,Delivered,Mobile App,0,4,0,normal,0,2025-04-30,Nivea Beauty Product 015,Nivea Beauty Product 015 designed for reliable retail use.,Beauty,Nivea,1560.0,1560.0,0.231,2025-04-21 00:00:00,0.0114543726235741,10 days return,Is cash on delivery available?,Warranty depends on category and seller policy.,Fast delivery and product matched description.,36,Male,Kochi,South,Loyal,6.37,457,0.266,Mobile App,1406.35,1560.0,South,South,30,4,2,2025,2025-04
O01103,P092,2025-04-30,3,286.59,280.0,859.77,South,C0359,0,UPI,Returned,Mobile App,0,4,0,normal,0,2025-04-30,Puma Sports Product 092,Puma Sports Product 092 designed for reliable retail use.,Sports,Puma,280.0,280.0,0.119,2024-02-24 00:00:00,0.007157794676806,No return on opened pack,How long does delivery take?,Returns are accepted if product is unused.,Excellent customer experience and packaging.,45,Female,Coimbatore,South,Premium,5.47,489,0.316,Web,286.59,280.0,South,South,30,4,2,2025,2025-04
O01121,P034,2025-04-30,1,22444.36,26380.0,22444.36,Central,C0462,15,Cash on Delivery,Delivered,Mobile App,0,4,0,normal,1,2025-04-30,Samsung Electronics Product 034,Samsung Electronics Product 034 designed for reliable retail use.,Electronics,Samsung,26380.0,26380.0,0.118,2024-09-20 00:00:00,0.0100285171102661,7 days replacement,What is the warranty period?,Returns are accepted if product is unused.,Good quality and value for money.,43,Male,Raipur,Central,Loyal,6.57,223,0.37,Mobile App,22444.36,26380.0,Central,Central,30,4,2,2025,2025-04
O01483,P055,2025-04-30,2,438.04,470.0,876.08,East,C0477,10,UPI,Delivered,Mobile App,0,4,0,normal,0,2025-04-30,FreshKart Grocery Product 055,FreshKart Grocery Product 055 designed for reliable retail use.,Grocery,FreshKart,470.0,470.0,0.181,2025-07-09 00:00:00,0.0077471482889733,10 days return,Is cash on delivery available?,Returns are accepted if product is unused.,Average product but acceptable for the price.,48,Female,Guwahati,East,Regular,1.14,386,0.724,Mobile App,438.04,470.0,East,East,30,4,2,2025,2025-04
O02054,P087,2025-04-30,1,704.19,810.0,704.19,North,C0396,15,UPI,Delivered,Web,0,4,0,normal,1,2025-04-30,UrbanLadder Home Product 087,UrbanLadder Home Product 087 designed for reliable retail use.,Home,UrbanLadder,810.0,810.0,0.265,2024-11-22 00:00:00,0.014838403041825,7 days replacement,How long does delivery take?,Delivery usually takes 2 to 5 business days.,Fast delivery and product matched description.,38,Female,Noida,North,Premium,4.38,630,0.378,Mobile App,704.19,810.0,North,North,30,4,2,2025,2025-04
O02405,P057,2025-04-30,2,3468.38,3470.0,6936.76,West,C0014,0,UPI,Shipped,Mobile App,0,4,0,normal,0,2025-04-30,Puma Fashion Product 057,Puma Fashion Product 057 designed for reliable retail use.,Fashion,Puma,3470.0,3470.0,0.108,2025-06-12 00:00:00,0.0156178707224334,15 days return,What is the warranty period?,COD may be available depending on region.,Good quality and value for money.,40,Female,Pune,West,Loyal,3.44,103,0.553,Mobile App,3468.38,3470.0,West,West,30,4,2,2025,2025-04
O02517,P092,2025-04-30,2,277.77,280.0,555.54,South,C0205,0,UPI,Delivered,Web,0,4,0,normal,0,2025-04-30,Puma Sports Product 092,Puma Sports Product 092 designed for reliable retail use.,Sports,Puma,280.0,280.0,0.119,2024-02-24 00:00:00,0.007157794676806,No return on opened pack,How long does delivery take?,Returns are accepted if product is unused.,Excellent customer experience and packaging.,43,Female,Bengaluru,South,Premium,4.67,59,0.249,Mobile App,277.77,280.0,South,South,30,4,2,2025,2025-04
O03338,P019,2025-04-30,2,975.14,1010.0,1950.28,West,C0323,5,UPI,Cancelled,Web,0,4,0,normal,0,2025-04-30,Britannia Grocery Product 019,Britannia Grocery Product 019 designed for reliable retail use.,Grocery,Britannia,1010.0,1010.0,0.086,2024-03-04 00:00:00,0.0073003802281368,15 days return,How long does delivery take?,Delivery usually takes 2 to 5 business days.,Average product but acceptable for the price.,27,Male,Nagpur,West,Regular,2.27,657,0.729,Mobile App,975.14,1010.0,West,West,30,4,2,2025,2025-04
O03460,P023,2025-04-30,1,8194.39,10320.0,8194.39,Central,C0112,20,UPI,Delivered,Mobile App,0,4,0,normal,1,2025-04-30,Nike Sports Product 023,Nike Sports Product 023 designed for reliable retail use.,Sports,Nike,10320.0,10320.0,0.152,2025-04-03 00:00:00,0.0064923954372623,15 days return,Is cash on delivery available?,Warranty depends on category and seller policy.,Average product but acceptable for the price.,38,Male,Raipur,Central,Loyal,5.46,693,0.509,Mobile App,8194.39,10320.0,Central,Central,30,4,2,2025,2025-04
O03501,P051,2025-04-30,1,279.26,280.0,279.26,East,C0315,0,Debit Card,Delivered,Mobile App,0,4,0,normal,0,2025-04-30,Nike Sports Product 051,Nike Sports Product 051 designed for reliable retail use.,Sports,Nike,280.0,280.0,0.251,2025-05-19 00:00:00,0.0103136882129277,10 days return,What is the warranty period?,Warranty depends on category and seller policy.,Excellent customer experience and packaging.,37,Male,Patna,East,Regular,1.98,94,0.504,Mobile App,279.26,280.0,East,East,30,4,2,2025,2025-04
O04130,P053,2025-04-30,2,5971.17,6730.0,11942.34,West,C0393,10,UPI,Shipped,Web,0,4,0,normal,0,2025-04-30,Decathlon Sports Product 053,Decathlon Sports Product 053 designed for reliable retail use.,Sports,Decathlon,6730.0,6730.0,0.292,2025-05-23 00:00:00,0.0046387832699619,No return on opened pack,Is this product eligible for return?,COD may be available depending on region.,Excellent customer experience and packaging.,42,Female,Surat,West,Premium,3.83,745,0.423,Mobile App,5971.17,6730.0,West,West,30,4,2,2025,2025-04
O04148,P089,2025-04-30,1,150.25,150.0,150.25,Central,C0012,0,Credit Card,Delivered,Mobile App,0,4,0,normal,0,2025-04-30,Aashirvaad Grocery Product 089,Aashirvaad Grocery Product 089 designed for reliable retail use.,Grocery,Aashirvaad,150.0,150.0,0.291,2024-11-22 00:00:00,0.0112452471482889,7 days replacement,What is the warranty period?,Delivery usually takes 2 to 5 business days.,Fast delivery and product matched description.,26,Other,Bhopal,Central,Premium,2.58,445,0.346,Mobile App,150.25,150.0,Central,Central,30,4,2,2025,2025-04
O04749,P022,2025-04-30,1,1770.65,2060.0,1770.65,East,C0218,15,Debit Card,Delivered,Web,0,4,0,normal,1,2025-04-30,Philips Home Product 022,Philips Home Product 022 designed for reliable retail use.,Home,Philips,2060.0,2060.0,0.112,2024-06-29 00:00:00,0.0046958174904942,No return on opened pack,How long does delivery take?,COD may be available depending on region.,Good quality and value for money.,39,Male,Guwahati,East,Loyal,6.9,206,0.276,Mobile App,1770.65,2060.0,East,East,30,4,2,2025,2025-04
O00278,P052,2025-05-01,2,3954.88,4710.0,7909.76,South,C0070,15,Debit Card,Delivered,Mobile App,0,5,0,normal,1,2025-05-01,Lenovo Electronics Product 052,Lenovo Electronics Product 052 designed for reliable retail use.,Electronics,Lenovo,4710.0,4710.0,0.241,2024-03-04 00:00:00,0.0178802281368821,15 days return,Is this product eligible for return?,COD may be available depending on region.,Fast delivery and product matched description.,30,Female,Hyderabad,South,Loyal,3.24,65,0.571,Mobile App,3954.88,4710.0,South,South,1,5,3,2025,2025-05
O00448,P036,2025-05-01,3,23911.25,10110.0,71733.75,West,C0192,20,UPI,Delivered,Web,0,5,1,unusual_price_spike,1,2025-05-01,Philips Home Product 036,Philips Home Product 036 designed for reliable retail use.,Home,Philips,10110.0,10110.0,0.327,2025-01-30 00:00:00,0.0127756653992395,10 days return,Is this product eligible for return?,Delivery usually takes 2 to 5 business days.,Fast delivery and product matched description.,32,Male,Surat,West,Regular,2.4,230,0.557,Mobile App,23911.25,10110.0,West,West,1,5,3,2025,2025-05
O00796,P085,2025-05-01,1,5418.06,6100.0,5418.06,West,C0113,10,UPI,Delivered,Mobile App,0,5,0,normal,0,2025-05-01,Nike Sports Product 085,Nike Sports Product 085 designed for reliable retail use.,Sports,Nike,6100.0,6100.0,0.182,2025-01-26 00:00:00,0.0123193916349809,10 days return,Is cash on delivery available?,Returns are accepted if product is unused.,Fast delivery and product matched description.,32,Female,Surat,West,Regular,3.13,115,0.477,Mobile App,5418.06,6100.0,West,West,1,5,3,2025,2025-05
O01002,P028,2025-05-01,3,3881.35,4650.0,11644.05,West,C0235,15,Credit Card,Delivered,Web,0,5,0,normal,1,2025-05-01,Samsung Electronics Product 028,Samsung Electronics Product 028 designed for reliable retail use.,Electronics,Samsung,4650.0,4650.0,0.213,2025-01-24 00:00:00,0.0102376425855513,10 days return,What is the warranty period?,Warranty depends on category and seller policy.,Excellent customer experience and packaging.,36,Female,Nagpur,West,Regular,3.12,210,0.692,Mobile App,3881.35,4650.0,West,West,1,5,3,2025,2025-05
O01338,P013,2025-05-01,2,9802.09,10600.0,19604.18,East,C0417,5,Cash on Delivery,Delivered,Store,0,5,0,normal,0,2025-05-01,Prestige Home Product 013,Prestige Home Product 013 designed for reliable retail use.,Home,Prestige,10600.0,10600.0,0.234,2024-01-23 00:00:00,0.0079372623574144,10 days return,Is cash on delivery available?,Warranty depends on category and seller policy.,Fast delivery and product matched description.,21,Male,Bhubaneswar,East,Budget,1.34,770,0.675,Mobile App,9802.09,10600.0,East,East,1,5,3,2025,2025-05
O01468,P098,2025-05-01,1,270.86,270.0,270.86,West,C0339,0,UPI,Delivered,Mobile App,0,5,0,normal,0,2025-05-01,Maybelline Beauty Product 098,Maybelline Beauty Product 098 designed for reliable retail use.,Beauty,Maybelline,270.0,270.0,0.132,2025-01-13 00:00:00,0.0045817490494296,No return on opened pack,How long does delivery take?,Warranty depends on category and seller policy.,Fast delivery and product matched description.,38,Male,Nagpur,West,Premium,3.64,709,0.152,Mobile App,270.86,270.0,West,West,1,5,3,2025,2025-05
O01523,P097,2025-05-01,2,437.34,450.0,874.68,South,C0424,0,UPI,Delivered,Web,0,5,0,normal,0,2025-05-01,Adidas Fashion Product 097,Adidas Fashion Product 097 designed for reliable retail use.,Fashion,Adidas,450.0,450.0,0.281,2024-11-24 00:00:00,0.0091825095057034,10 days return,What is the warranty period?,Delivery usually takes 2 to 5 business days.,Excellent customer experience and packaging.,26,Female,Coimbatore,South,Regular,3.18,637,0.551,Mobile App,437.34,450.0,South,South,1,5,3,2025,2025-05
O02056,P079,2025-05-01,1,340.3,340.0,340.3,West,C0364,0,Credit Card,Delivered,Mobile App,0,5,0,normal,0,2025-05-01,Britannia Grocery Product 079,Britannia Grocery Product 079 designed for reliable retail use.,Grocery,Britannia,340.0,340.0,0.296,2024-11-06 00:00:00,0.0097433460076045,15 days return,Is cash on delivery available?,Delivery usually takes 2 to 5 business days.,Average product but acceptable for the price.,24,Male,Surat,West,Regular,2.98,392,0.674,Store,340.3,340.0,West,West,1,5,3,2025,2025-05
O02162,P075,2025-05-01,4,14626.64,17240.0,58506.56,West,C0123,15,UPI,Delivered,Mobile App,0,5,0,normal,1,2025-05-01,Samsung Electronics Product 075,Samsung Electronics Product 075 designed for reliable retail use.,Electronics,Samsung,17240.0,17240.0,0.333,2025-03-10 00:00:00,0.0119391634980988,7 days replacement,How long does delivery take?,COD may be available depending on region.,Average product but acceptable for the price.,18,Female,Pune,West,Loyal,4.37,332,0.312,Store,14626.64,17240.0,West,West,1,5,3,2025,2025-05
O02212,P065,2025-05-01,2,179.51,180.0,359.02,East,C0354,0,UPI,Delivered,Mobile App,0,5,0,normal,0,2025-05-01,Lakme Beauty Product 065,Lakme Beauty Product 065 designed for reliable retail use.,Beauty,Lakme,180.0,180.0,0.107,2025-05-17 00:00:00,0.0111026615969581,15 days return,Is cash on delivery available?,Warranty depends on category and seller policy.,Average product but acceptable for the price.,31,Female,Bhubaneswar,East,Regular,1.42,115,0.542,Web,179.51,180.0,East,East,1,5,3,2025,2025-05
O02264,P009,2025-05-01,2,4057.32,5990.0,8114.64,West,C0093,30,Debit Card,Shipped,Web,0,5,0,normal,1,2025-05-01,Sony Electronics Product 009,Sony Electronics Product 009 designed for reliable retail use.,Electronics,Sony,5990.0,5990.0,0.261,2025-07-18 00:00:00,0.0067585551330798,No return on opened pack,What is the warranty period?,COD may be available depending on region.,Average product but acceptable for the price.,40,Female,Mumbai,West,Loyal,5.55,114,0.394,Mobile App,4057.32,5990.0,West,West,1,5,3,2025,2025-05
O02877,P048,2025-05-01,2,3533.12,4210.0,7066.24,East,C0332,15,Net Banking,Shipped,Web,0,5,0,normal,1,2025-05-01,H&M Fashion Product 048,H&M Fashion Product 048 designed for reliable retail use.,Fashion,H&M,4210.0,4210.0,0.28,2024-12-14 00:00:00,0.0125570342205323,7 days replacement,What is the warranty period?,COD may be available depending on region.,Good quality and value for money.,32,Female,Guwahati,East,Premium,4.8,326,0.259,Web,3533.12,4210.0,East,East,1,5,3,2025,2025-05
O03218,P044,2025-05-01,1,1473.38,1710.0,1473.38,South,C0421,15,UPI,Delivered,Mobile App,0,5,0,normal,1,2025-05-01,Dell Electronics Product 044,Dell Electronics Product 044 designed for reliable retail use.,Electronics,Dell,1710.0,1710.0,0.316,2025-05-13 00:00:00,0.0143726235741444,10 days return,How long does delivery take?,Delivery usually takes 2 to 5 business days.,Excellent customer experience and packaging.,28,Male,Bengaluru,South,Regular,1.72,710,0.464,Mobile App,1473.38,1710.0,South,South,1,5,3,2025,2025-05
O04054,P062,2025-05-01,3,1059.08,1260.0,3177.24,East,C0481,15,UPI,Delivered,Web,0,5,0,normal,1,2025-05-01,Aashirvaad Grocery Product 062,Aashirvaad Grocery Product 062 designed for reliable retail use.,Grocery,Aashirvaad,1260.0,1260.0,0.092,2024-07-09 00:00:00,0.0071007604562737,15 days return,Is this product eligible for return?,Delivery usually takes 2 to 5 business days.,Excellent customer experience and packaging.,33,Female,Patna,East,Regular,2.59,402,0.608,Mobile App,1059.08,1260.0,East,East,1,5,3,2025,2025-05
O04434,P089,2025-05-01,1,143.58,150.0,143.58,West,C0455,5,Credit Card,Cancelled,Web,0,5,0,normal,0,2025-05-01,Aashirvaad Grocery Product 089,Aashirvaad Grocery Product 089 designed for reliable retail use.,Grocery,Aashirvaad,150.0,150.0,0.291,2024-11-22 00:00:00,0.0112452471482889,7 days replacement,What is the warranty period?,Delivery usually takes 2 to 5 business days.,Fast delivery and product matched description.,21,Male,Ahmedabad,West,Regular,1.77,359,0.538,Mobile App,143.58,150.0,West,West,1,5,3,2025,2025-05
O04476,P022,2025-05-01,3,2010.38,2060.0,6031.14,West,C0134,0,Debit Card,Delivered,Web,0,5,0,normal,0,2025-05-01,Philips Home Product 022,Philips Home Product 022 designed for reliable retail use.,Home,Philips,2060.0,2060.0,0.112,2024-06-29 00:00:00,0.0046958174904942,No return on opened pack,How long does delivery take?,COD may be available depending on region.,Good quality and value for money.,39,Male,Pune,West,Regular,2.15,330,0.55,Web,2010.38,2060.0,West,West,1,5,3,2025,2025-05
O00404,P021,2025-05-02,3,11840.02,15220.0,35520.06,North,C0125,20,Debit Card,Delivered,Mobile App,0,5,0,normal,1,2025-05-02,Sony Electronics Product 021,Sony Electronics Product 021 designed for reliable retail use.,Electronics,Sony,15220.0,15220.0,0.183,2024-05-23 00:00:00,0.0117205323193916,10 days return,Is this product eligible for return?,Delivery usually takes 2 to 5 business days.,Good quality and value for money.,34,Female,Gurgaon,North,Budget,1.49,177,0.744,Mobile App,11840.02,15220.0,North,North,2,5,4,2025,2025-05
O00567,P072,2025-05-02,1,1565.79,1740.0,1565.79,North,C0413,10,UPI,Delivered,Web,0,5,0,normal,0,2025-05-02,Zara Fashion Product 072,Zara Fashion Product 072 designed for reliable retail use.,Fashion,Zara,1740.0,1740.0,0.256,2024-10-15 00:00:00,0.0153041825095057,10 days return,How long does delivery take?,COD may be available depending on region.,Average product but acceptable for the price.,45,Male,Jaipur,North,Premium,2.59,826,0.287,Mobile App,1565.79,1740.0,North,North,2,5,4,2025,2025-05
O02058,P086,2025-05-02,4,21037.33,20650.0,84149.32,Central,C0437,0,Credit Card,Delivered,Web,0,5,0,normal,0,2025-05-02,Godrej Home Product 086,Godrej Home Product 086 designed for reliable retail use.,Home,Godrej,20650.0,20650.0,0.31,2025-08-14 00:00:00,0.0113498098859315,7 days replacement,What is the warranty period?,Returns are accepted if product is unused.,Excellent customer experience and packaging.,35,Male,Raipur,Central,Premium,3.63,522,0.433,Mobile App,21037.33,20650.0,Central,Central,2,5,4,2025,2025-05
O02286,P053,2025-05-02,1,6130.69,6730.0,6130.69,Central,C0083,10,Credit Card,Cancelled,Web,0,5,0,normal,0,2025-05-02,Decathlon Sports Product 053,Decathlon Sports Product 053 designed for reliable retail use.,Sports,Decathlon,6730.0,6730.0,0.292,2025-05-23 00:00:00,0.0046387832699619,No return on opened pack,Is this product eligible for return?,COD may be available depending on region.,Excellent customer experience and packaging.,28,Female,Raipur,Central,Loyal,4.91,890,0.443,Web,6130.69,6730.0,Central,Central,2,5,4,2025,2025-05
O03141,P019,2025-05-02,3,989.02,1010.0,2967.06,Central,C0307,5,Cash on Delivery,Delivered,Mobile App,0,5,0,normal,0,2025-05-02,Britannia Grocery Product 019,Britannia Grocery Product 019 designed for reliable retail use.,Grocery,Britannia,1010.0,1010.0,0.086,2024-03-04 00:00:00,0.0073003802281368,15 days return,How long does delivery take?,Delivery usually takes 2 to 5 business days.,Average product but acceptable for the price.,33,Male,Bhopal,Central,Regular,2.09,40,0.742,Mobile App,989.02,1010.0,Central,Central,2,5,4,2025,2025-05
O03365,P052,2025-05-02,1,4210.55,4710.0,4210.55,South,C0232,10,UPI,Delivered,Mobile App,0,5,0,normal,0,2025-05-02,Lenovo Electronics Product 052,Lenovo Electronics Product 052 designed for reliable retail use.,Electronics,Lenovo,4710.0,4710.0,0.241,2024-03-04 00:00:00,0.0178802281368821,15 days return,Is this product eligible for return?,COD may be available depending on region.,Fast delivery and product matched description.,37,Male,Coimbatore,South,Premium,4.73,417,0.425,Mobile App,4210.55,4710.0,South,South,2,5,4,2025,2025-05
O04171,P049,2025-05-02,2,3786.5,1350.0,7573.0,South,C0281,10,Cash on Delivery,Cancelled,Mobile App,0,5,1,unusual_price_spike,0,2025-05-02,Samsung Electronics Product 049,Samsung Electronics Product 049 designed for reliable retail use.,Electronics,Samsung,1350.0,1350.0,0.187,2025-08-06 00:00:00,0.0111311787072243,No return on opened pack,Is this product eligible for return?,Warranty depends on category and seller policy.,Good quality and value for money.,35,Male,Kochi,South,Premium,4.93,879,0.229,Mobile App,3786.5,1350.0,South,South,2,5,4,2025,2025-05
O04269,P066,2025-05-02,1,12827.91,13800.0,12827.91,East,C0154,5,Net Banking,Delivered,Web,0,5,0,normal,0,2025-05-02,Adidas Sports Product 066,Adidas Sports Product 066 designed for reliable retail use.,Sports,Adidas,13800.0,13800.0,0.29,2025-05-21 00:00:00,0.0079372623574144,10 days return,What is the warranty period?,COD may be available depending on region.,Excellent customer experience and packaging.,33,Female,Guwahati,East,Regular,1.33,217,0.621,Web,12827.91,13800.0,East,East,2,5,4,2025,2025-05
O04475,P012,2025-05-02,1,308.89,310.0,308.89,North,C0278,0,Credit Card,Delivered,Store,0,5,0,normal,0,2025-05-02,Nike Fashion Product 012,Nike Fashion Product 012 designed for reliable retail use.,Fashion,Nike,310.0,310.0,0.26,2024-03-24 00:00:00,0.0104657794676806,No return on opened pack,Is cash on delivery available?,Returns are accepted if product is unused.,Average product but acceptable for the price.,25,Male,Delhi,North,Loyal,3.42,273,0.317,Mobile App,308.89,310.0,North,North,2,5,4,2025,2025-05
O04758,P085,2025-05-02,1,6034.45,6100.0,6034.45,North,C0060,0,Cash on Delivery,Shipped,Store,0,5,0,normal,0,2025-05-02,Nike Sports Product 085,Nike Sports Product 085 designed for reliable retail use.,Sports,Nike,6100.0,6100.0,0.182,2025-01-26 00:00:00,0.0123193916349809,10 days return,Is cash on delivery available?,Returns are accepted if product is unused.,Fast delivery and product matched description.,21,Female,Noida,North,Regular,2.66,116,0.415,Mobile App,6034.45,6100.0,North,North,2,5,4,2025,2025-05
O00251,P038,2025-05-03,2,466.44,480.0,932.88,South,C0225,0,UPI,Delivered,Mobile App,1,5,0,normal,0,2025-05-03,Lakme Beauty Product 038,Lakme Beauty Product 038 designed for reliable retail use.,Beauty,Lakme,480.0,480.0,0.159,2025-05-12 00:00:00,0.0126045627376425,No return on opened pack,Is cash on delivery available?,Delivery usually takes 2 to 5 business days.,Excellent customer experience and packaging.,22,Male,Kochi,South,Premium,4.67,862,0.3,Mobile App,466.44,480.0,South,South,3,5,5,2025,2025-05
O00289,P014,2025-05-03,2,9434.8,13520.0,18869.6,North,C0255,30,UPI,Delivered,Mobile App,1,5,0,normal,1,2025-05-03,Dell Electronics Product 014,Dell Electronics Product 014 designed for reliable retail use.,Electronics,Dell,13520.0,13520.0,0.233,2024-03-24 00:00:00,0.0127281368821292,10 days return,How long does delivery take?,Delivery usually takes 2 to 5 business days.,Average product but acceptable for the price.,22,Male,Noida,North,Loyal,5.65,63,0.467,Web,9434.8,13520.0,North,North,3,5,5,2025,2025-05
O00818,P099,2025-05-03,15,927.0,3090.0,13905.0,North,C0402,70,UPI,Delivered,Web,1,5,1,very_high_discount_and_quantity,1,2025-05-03,AllenSolly Fashion Product 099,AllenSolly Fashion Product 099 designed for reliable retail use.,Fashion,AllenSolly,3090.0,3090.0,0.245,2024-11-01 00:00:00,0.0152281368821292,No return on opened pack,How long does delivery take?,Warranty depends on category and seller policy.,Excellent customer experience and packaging.,44,Male,Noida,North,Regular,2.57,133,0.675,Web,927.0,3090.0,North,North,3,5,5,2025,2025-05
O01141,P035,2025-05-03,1,59.66,70.0,59.66,South,C0056,15,Debit Card,Shipped,Mobile App,1,5,0,normal,1,2025-05-03,FreshKart Grocery Product 035,FreshKart Grocery Product 035 designed for reliable retail use.,Grocery,FreshKart,70.0,70.0,0.156,2024-05-26 00:00:00,0.0078897338403041,15 days return,What is the warranty period?,Returns are accepted if product is unused.,Average product but acceptable for the price.,28,Male,Coimbatore,South,Premium,4.54,222,0.296,Mobile App,59.66,70.0,South,South,3,5,5,2025,2025-05
O01194,P075,2025-05-03,5,13038.6,17240.0,65193.0,East,C0483,25,UPI,Delivered,Mobile App,1,5,0,normal,1,2025-05-03,Samsung Electronics Product 075,Samsung Electronics Product 075 designed for reliable retail use.,Electronics,Samsung,17240.0,17240.0,0.333,2025-03-10 00:00:00,0.0119391634980988,7 days replacement,How long does delivery take?,COD may be available depending on region.,Average product but acceptable for the price.,22,Female,Patna,East,Premium,4.05,67,0.386,Web,13038.6,17240.0,East,East,3,5,5,2025,2025-05
O01276,P083,2025-05-03,1,677.23,840.0,677.23,West,C0090,20,UPI,Delivered,Mobile App,1,5,0,normal,1,2025-05-03,Puma Fashion Product 083,Puma Fashion Product 083 designed for reliable retail use.,Fashion,Puma,840.0,840.0,0.12,2024-02-21 00:00:00,0.0090019011406844,No return on opened pack,How long does delivery take?,Returns are accepted if product is unused.,Excellent customer experience and packaging.,25,Male,Mumbai,West,Regular,2.41,379,0.698,Mobile App,677.23,840.0,West,West,3,5,5,2025,2025-05
O01835,P057,2025-05-03,2,3512.85,3470.0,7025.7,North,C0356,0,UPI,Delivered,Mobile App,1,5,0,normal,0,2025-05-03,Puma Fashion Product 057,Puma Fashion Product 057 designed for reliable retail use.,Fashion,Puma,3470.0,3470.0,0.108,2025-06-12 00:00:00,0.0156178707224334,15 days return,What is the warranty period?,COD may be available depending on region.,Good quality and value for money.,23,Male,Noida,North,Budget,1.23,745,0.778,Mobile App,3512.85,3470.0,North,North,3,5,5,2025,2025-05
O02852,P024,2025-05-03,1,1878.63,2110.0,1878.63,South,C0304,10,Credit Card,Delivered,Mobile App,1,5,0,normal,0,2025-05-03,Mamaearth Beauty Product 024,Mamaearth Beauty Product 024 designed for reliable retail use.,Beauty,Mamaearth,2110.0,2110.0,0.154,2025-08-04 00:00:00,0.0063973384030418,10 days return,How long does delivery take?,Warranty depends on category and seller policy.,Average product but acceptable for the price.,39,Male,Coimbatore,South,Premium,2.21,269,0.381,Mobile App,1878.63,2110.0,South,South,3,5,5,2025,2025-05
O03239,P033,2025-05-03,4,116.03,130.0,464.12,West,C0183,10,Debit Card,Delivered,Mobile App,1,5,0,normal,0,2025-05-03,FreshKart Grocery Product 033,FreshKart Grocery Product 033 designed for reliable retail use.,Grocery,FreshKart,130.0,130.0,0.221,2025-05-24 00:00:00,0.006796577946768,15 days return,What is the warranty period?,Returns are accepted if product is unused.,Fast delivery and product matched description.,31,Male,Ahmedabad,West,Regular,2.88,177,0.403,Mobile App,116.03,130.0,West,West,3,5,5,2025,2025-05
O03379,P048,2025-05-03,2,17270.98,4210.0,34541.96,East,C0251,15,Net Banking,Delivered,Mobile App,1,5,1,unusual_price_spike,1,2025-05-03,H&M Fashion Product 048,H&M Fashion Product 048 designed for reliable retail use.,Fashion,H&M,4210.0,4210.0,0.28,2024-12-14 00:00:00,0.0125570342205323,7 days replacement,What is the warranty period?,COD may be available depending on region.,Good quality and value for money.,18,Female,Ranchi,East,Regular,1.97,91,0.499,Store,17270.98,4210.0,East,East,3,5,5,2025,2025-05
O03504,P090,2025-05-03,1,9256.42,9150.0,9256.42,South,C0067,0,UPI,Cancelled,Mobile App,1,5,0,normal,0,2025-05-03,Adidas Sports Product 090,Adidas Sports Product 090 designed for reliable retail use.,Sports,Adidas,9150.0,9150.0,0.306,2024-03-07 00:00:00,0.0079372623574144,No return on opened pack,What is the warranty period?,Returns are accepted if product is unused.,Good quality and value for money.,29,Male,Bengaluru,South,Regular,2.75,407,0.706,Web,9256.42,9150.0,South,South,3,5,5,2025,2025-05
O03713,P057,2025-05-03,3,2715.71,3470.0,8147.13,East,C0081,20,UPI,Delivered,Mobile App,1,5,0,normal,1,2025-05-03,Puma Fashion Product 057,Puma Fashion Product 057 designed for reliable retail use.,Fashion,Puma,3470.0,3470.0,0.108,2025-06-12 00:00:00,0.0156178707224334,15 days return,What is the warranty period?,COD may be available depending on region.,Good quality and value for money.,26,Male,Guwahati,East,Premium,4.91,821,0.29,Mobile App,2715.71,3470.0,East,East,3,5,5,2025,2025-05
O03743,P002,2025-05-03,4,4848.49,5640.0,19393.96,Central,C0106,15,Debit Card,Delivered,Mobile App,1,5,0,normal,1,2025-05-03,Adidas Sports Product 002,Adidas Sports Product 002 designed for reliable retail use.,Sports,Adidas,5640.0,5640.0,0.115,2024-02-26 00:00:00,0.0084505703422053,7 days replacement,What is the warranty period?,Delivery usually takes 2 to 5 business days.,Good quality and value for money.,40,Male,Jabalpur,Central,Loyal,5.24,412,0.512,Mobile App,4848.49,5640.0,Central,Central,3,5,5,2025,2025-05
O04153,P068,2025-05-03,3,810.24,830.0,2430.72,West,C0171,0,Credit Card,Delivered,Web,1,5,0,normal,0,2025-05-03,Mamaearth Beauty Product 068,Mamaearth Beauty Product 068 designed for reliable retail use.,Beauty,Mamaearth,830.0,830.0,0.253,2024-11-04 00:00:00,0.0087167300380228,7 days replacement,Is this product eligible for return?,COD may be available depending on region.,Excellent customer experience and packaging.,27,Male,Pune,West,Premium,5.07,541,0.346,Web,810.24,830.0,West,West,3,5,5,2025,2025-05
